_id,device_id,campus_id,building_id,floor_id,room_id,timestamp,confidence,rssi_vector,x,y,scan_number
547a67e5-f029-42b9-bc2a-5a2fd855da41,Tag2,Carleton University,Canal Building,3,D2,2026-03-31T04:40:47.389142+00:00,0.1000,"{""WAP10"": -54.0, ""WAP1"": -66.0, ""WAP4"": -68.6, ""WAP6"": -63.0}",6.2900,2.4300,36
4b002a95-3a2a-4d0d-90f7-bc20ca308ed9,Tag2,Carleton University,Canal Building,3,D2,2026-03-31T04:40:47.389142+00:00,0.6200,"{""WAP10"": -55.0, ""WAP1"": -66.0, ""WAP4"": -68.2, ""WAP6"": -62.5}",5.4700,3.6200,36
458ce2ef-a754-4808-bee1-b73ec68bab79,Tag2,Carleton University,Canal Building,3,D2,2026-03-31T04:40:47.389142+00:00,0.1000,"{""WAP10"": -54.0, ""WAP1"": -66.0, ""WAP4"": -68.6, ""WAP6"": -63.0}",6.2900,2.4300,36
e0849dec-ec9f-482b-afec-1f9cfc2c2e75,TOF_TAG_0,Carleton University,Canal Building,3,C1,2026-03-31T04:42:24.692538+00:00,0.1000,"{""WAP10"": -54.166666666666664, ""WAP1"": -66.06666666666666, ""WAP4"": -68.63333333333334, ""WAP6"": -51.666666666666664}",3.4900,1.3700,39
4ee731a0-449b-4f99-afef-6e89879ead2f,Tag2,Carleton University,Canal Building,3,C3,2026-03-31T04:42:24.692538+00:00,0.7150,"{""WAP10"": -56.6, ""WAP1"": -62.733333333333334, ""WAP4"": -66.6, ""WAP6"": -64.53333333333333}",5.1300,5.0900,39
95abe24b-5f2f-418d-9a28-a4df505e664e,Tag2,Carleton University,Canal Building,3,D3,2026-03-31T04:42:24.692538+00:00,0.2240,"{""WAP10"": -57.0, ""WAP1"": -62.266666666666666, ""WAP4"": -66.4, ""WAP6"": -64.46666666666667}",5.3300,4.7400,39
73918c83-01e9-49ab-a167-85d9d2fecf0d,Tag2,Carleton University,Canal Building,3,C3,2026-03-31T04:42:24.692538+00:00,0.7470,"{""WAP10"": -57.4, ""WAP1"": -61.8, ""WAP4"": -66.2, ""WAP6"": -64.4}",4.8700,5.5700,39
54100c8f-c66c-467c-9646-effce880312d,Tag2,Carleton University,Canal Building,3,D3,2026-03-31T04:42:24.692538+00:00,0.2120,"{""WAP10"": -57.2, ""WAP1"": -62.73333333333333, ""WAP4"": -66.6, ""WAP6"": -64.53333333333333}",5.3600,4.6400,39
10024276-a242-493b-83dd-82488226c219,TOF_TAG_0,Carleton University,Canal Building,3,B1,2026-03-31T04:44:02.057964+00:00,0.1000,"{""WAP10"": -56.8, ""WAP1"": -67.66666666666666, ""WAP4"": -67.8, ""WAP6"": -49.733333333333334}",2.3600,1.2000,42
01f2d8e5-e92b-4d1b-8443-583bb8a953c9,Tag2,Carleton University,Canal Building,3,B2,2026-03-31T04:44:02.057964+00:00,0.5580,"{""WAP10"": -53.733333333333334, ""WAP1"": -58.46666666666666, ""WAP4"": -68.46666666666667, ""WAP6"": -52.13333333333334}",3.4400,3.5800,42
f5b8a08c-1634-4f45-a6db-8e003745cf0a,Tag2,Carleton University,Canal Building,3,B2,2026-03-31T04:44:02.057964+00:00,0.1000,"{""WAP10"": -53.666666666666664, ""WAP1"": -58.333333333333336, ""WAP4"": -68.33333333333333, ""WAP6"": -52.266666666666666}",3.3600,2.9100,42
fec4114d-5660-4935-8022-c924faf50151,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:44:02.057964+00:00,0.5730,"{""WAP10"": -53.6, ""WAP1"": -58.2, ""WAP4"": -68.2, ""WAP6"": -52.4}",3.5000,3.6900,42
b51ecb83-f16f-40b9-9b29-8a68f853ca84,Tag2,Carleton University,Canal Building,3,B2,2026-03-31T04:44:02.057964+00:00,0.1000,"{""WAP10"": -54.133333333333326, ""WAP1"": -58.26666666666667, ""WAP4"": -68.26666666666667, ""WAP6"": -52.533333333333324}",3.2900,3.0700,42
65368ded-8f95-4016-89ab-59a0fa00bc89,TOF_TAG_0,Carleton University,Canal Building,3,C1,2026-03-31T04:45:40.082853+00:00,0.1000,"{""WAP10"": -54.73333333333333, ""WAP1"": -71.2, ""WAP4"": -66.26666666666667, ""WAP6"": -53.866666666666674}",4.2200,1.4500,45
b0f50157-e142-4ea0-8823-7f6288fae830,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:45:40.082853+00:00,0.6100,"{""WAP10"": -53.13333333333334, ""WAP1"": -57.93333333333334, ""WAP4"": -67.6, ""WAP6"": -53.93333333333334}",3.8300,3.9700,45
4c0ca2e5-540b-4dea-9062-7596b8af3f90,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:45:40.082853+00:00,0.1000,"{""WAP10"": -53.666666666666664, ""WAP1"": -57.666666666666664, ""WAP4"": -67.8, ""WAP6"": -53.86666666666666}",3.6600,3.4700,45
e438f711-b7d7-424a-b32c-12e67e490052,Tag2,Carleton University,Canal Building,3,C3,2026-03-31T04:45:40.082853+00:00,0.6060,"{""WAP10"": -54.2, ""WAP1"": -57.4, ""WAP4"": -68.0, ""WAP6"": -53.8}",3.5300,4.2300,45
